artist,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userId
Ryan Bingham,Tegan,F,6,Levine,123.11465,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,Boracho Station,200,1543420000000.0,80
The Swell Season,Emily,F,1,Benson,201.82159,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,1013,Paper Cup,200,1543420000000.0,58
Shakira,Tegan,F,7,Levine,192.70485,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,Did it Again,200,1543420000000.0,80
PJ Harvey,Jacqueline,F,10,Lynch,227.5522,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,963,This Is Love,200,1543420000000.0,29
Gibonni,Emily,F,2,Benson,379.68934,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1540910000000.0,1013,OVO MI JE `KOLA,200,1543420000000.0,58
Lifehouse,Tegan,F,8,Levine,181.26322,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,From Where You Are,200,1543420000000.0,80
Joe Vasconcellos,Jacqueline,F,11,Lynch,262.5824,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,963,Las seis,200,1543420000000.0,29
Juanes,Tegan,F,9,Levine,266.50077000000005,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,Tu Y Yo,200,1543420000000.0,80
Rage Against The Machine,Jacqueline,F,12,Lynch,338.46812,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1540220000000.0,963,The Ghost Of Tom Joad,200,1543420000000.0,29
Extremoduro,Tegan,F,11,Levine,281.3122,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,Cerca del suelo,200,1543420000000.0,80
Eric Church,Theodore,M,0,Harris,229.56363,free,"Red Bluff, CA",PUT,NextSong,1541100000000.0,929,How 'Bout You,200,1543420000000.0,14
The Decemberists,Lily,F,1,Burns,248.55465,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,1032,Billy Liar,200,1543420000000.0,32
Coldplay,Tegan,F,12,Levine,237.45261000000002,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,42,200,1543420000000.0,80
Talkdemonic,Theodore,M,1,Harris,129.85424,free,"Red Bluff, CA",PUT,NextSong,1541100000000.0,929,Mountaintops In Caves,200,1543420000000.0,14
Gary Allan,Theodore,M,2,Harris,244.34892999999997,free,"Red Bluff, CA",PUT,NextSong,1541100000000.0,929,Best I Ever Had,200,1543420000000.0,14
Buju Banton,Tegan,F,13,Levine,247.19627999999997,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,My Woman Now,200,1543420000000.0,80
Thirteen Senses,Tegan,F,14,Levine,218.5922,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,Into The Fire,200,1543420000000.0,80
B.o.B,Tegan,F,15,Levine,269.63546,paid,"Portland-South Portland, ME",PUT,NextSong,1540790000000.0,1004,Nothin' On You [feat. Bruno Mars] (Album Version),200,1543420000000.0,80
Angels Of Light & Akron/Family,Ryan,M,0,Smith,150.33424,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,991,Awake,200,1543420000000.0,26
Daddy Yankee,Chloe,F,4,Cuevas,218.20036000000002,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,1023,Que Tengo Que Hacer,200,1543430000000.0,49
Simian Mobile Disco,Chloe,F,5,Cuevas,198.53016000000002,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,1023,I Believe,200,1543430000000.0,49
Arctic Monkeys,Chloe,F,6,Cuevas,193.43628,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,1023,From The Ritz To The Rubble,200,1543430000000.0,49
Plain White T's,Chloe,F,8,Cuevas,232.202,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,1023,Hey There Delilah,200,1543430000000.0,49
The Dead Weather,Chloe,F,9,Cuevas,216.92036000000002,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940000000.0,1023,Hang You From The Heavens,200,1543430000000.0,49
Temple Of The Dog,Layla,F,2,Griffin,243.9571,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Hunger Strike,200,1543430000000.0,24
Port O'Brien,Mohammad,M,0,Rodriguez,339.06892999999997,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,999,Close The Lid,200,1543430000000.0,88
E.s.t.,Layla,F,3,Griffin,103.65342,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Ajar,200,1543430000000.0,24
Discovery,Layla,F,4,Griffin,153.83465,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Its Not My Fault (Its My Fault),200,1543430000000.0,24
Jack's Mannequin,Layla,F,5,Griffin,251.92444,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Dark Blue (Album Version),200,1543430000000.0,24
Fisher,Mohammad,M,2,Rodriguez,133.98158999999998,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,999,Rianna,200,1543430000000.0,88
Cat Stevens,Mohammad,M,3,Rodriguez,200.202,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,999,Wild World,200,1543430000000.0,88
Musiq / Ayana,Layla,F,6,Griffin,286.37995,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Girl Next Door,200,1543430000000.0,24
Zee Avi,Mohammad,M,4,Rodriguez,162.61178999999998,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,999,Darling,200,1543430000000.0,88
McGuinn_ Clark & Hillman,Layla,F,7,Griffin,256.9922,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Little Mama,200,1543430000000.0,24
Band Of Horses,Mohammad,M,5,Rodriguez,321.14893,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,999,The Funeral (Album Version),200,1543430000000.0,88
Dead Kennedys,Layla,F,8,Griffin,216.842,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Halloween,200,1543430000000.0,24
Deftones,Mohammad,M,6,Rodriguez,268.01587,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,999,Rx Queen (LP Version),200,1543430000000.0,88
Eric Clapton,Layla,F,9,Griffin,279.95383,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Smile,200,1543430000000.0,24
Katy Perry,Mohammad,M,7,Rodriguez,179.40853,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,999,I Kissed A Girl,200,1543430000000.0,88
Bebo Norman,Layla,F,10,Griffin,178.65098,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Perhaps She'll Wait,200,1543430000000.0,24
Dwight Yoakam,Mohammad,M,8,Rodriguez,227.05587000000003,paid,"Sacramento--Roseville--Arden-Arcade, CA",PUT,NextSong,1540510000000.0,999,Listen (LP Version),200,1543430000000.0,88
Four Tet,Layla,F,11,Griffin,101.69424000000001,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Harmony One,200,1543430000000.0,24
THERION,Layla,F,12,Griffin,293.45914,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,The Khlysti Evangelist,200,1543430000000.0,24
Shakira,Layla,F,13,Griffin,232.25423999999998,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Donde Estas Corazon,200,1543430000000.0,24
Luke Bryan,Layla,F,14,Griffin,242.36362999999997,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,All My Friends Say,200,1543430000000.0,24
Miike Snow,Layla,F,15,Griffin,263.88853,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Animal,200,1543430000000.0,24
Iyaz,Layla,F,16,Griffin,181.9424,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Replay,200,1543430000000.0,24
Slightly Stoopid,Layla,F,17,Griffin,243.46077000000002,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Officer,200,1543430000000.0,24
Pulp,Layla,F,18,Griffin,270.75872999999996,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Mile End,200,1543430000000.0,24
Sting,Layla,F,19,Griffin,360.85506000000004,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,When We Dance,200,1543430000000.0,24
Portishead,Layla,F,20,Griffin,347.76771,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Threads,200,1543430000000.0,24
Cliff Richard & The Shadows,Layla,F,21,Griffin,130.45506,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Nine Times Out Of Ten (1998 Digital Remaster),200,1543430000000.0,24
Regina Spektor,Layla,F,23,Griffin,188.36853,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Ghost Of Corporate Future [Live in California 2006],200,1543430000000.0,24
Built To Spill,Layla,F,24,Griffin,390.26892999999995,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Good Ol' Boredom,200,1543430000000.0,24
Esperanza Spalding,Layla,F,25,Griffin,306.83383,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Loro,200,1543430000000.0,24
Trey Songz,Ava,F,0,Robinson,223.97342000000003,free,"London, KY",PUT,NextSong,1540610000000.0,908,Brand New,200,1543440000000.0,13
Justin Timberlake,Layla,F,26,Griffin,267.25832,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Rock Your Body,200,1543440000000.0,24
Tub Ring,Ava,F,1,Robinson,233.69097999999997,free,"London, KY",PUT,NextSong,1540610000000.0,908,Invalid,200,1543440000000.0,13
Shinedown,Layla,F,27,Griffin,200.07138,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Cry For Help (Album Version),200,1543440000000.0,24
Annuals,Layla,F,28,Griffin,348.15955,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Complete_ Or Completing,200,1543440000000.0,24
Joshua Radin,Layla,F,29,Griffin,160.44363,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Everything'll Be Alright (Will's Lullaby),200,1543440000000.0,24
Il Divo,Layla,F,30,Griffin,227.42158999999998,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,The Winner Takes It All (Va Todo Al Ganador),200,1543440000000.0,24
Jesse Cook,Layla,F,31,Griffin,214.83057000000002,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Olodum,200,1543440000000.0,24
The All-American Rejects,Jacob,M,1,Klein,194.55955,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Dirty Little Secret,200,1543440000000.0,73
Edward Sharpe & The Magnetic Zeros,Layla,F,32,Griffin,306.31138,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Home,200,1543440000000.0,24
Rhapsody,Jacob,M,2,Klein,555.91138,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,The Mighty Ride Of The Firelord,200,1543440000000.0,73
Hollywood Undead,Layla,F,33,Griffin,161.25342,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Pain,200,1543440000000.0,24
Helloween,Layla,F,34,Griffin,345.36444,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Back Against The Wall,200,1543440000000.0,24
Rosi Golan,Jacob,M,3,Klein,189.3873,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Think of Me,200,1543440000000.0,73
Usher Featuring Kelis,Layla,F,35,Griffin,269.40036000000003,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,U Don't Have To Call,200,1543440000000.0,24
Timbaland / Justin Timberlake / Nelly Furtado,Lily,F,1,Burns,235.2322,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,1036,Give It To Me,200,1543440000000.0,32
Eminem / Dr. Dre / 50 Cent,Jacob,M,4,Klein,297.482,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Crack A Bottle,200,1543440000000.0,73
Bryan Adams,Layla,F,36,Griffin,201.1424,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Don't Ya Say It,200,1543440000000.0,24
Madonna,Lily,F,2,Burns,220.29016000000001,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540620000000.0,1036,Revolver [feat. Lil Wayne],200,1543440000000.0,32
The Roots,Jacob,M,5,Klein,393.29913999999997,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Grits,200,1543440000000.0,73
Nirvana,Layla,F,37,Griffin,186.48771000000002,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Breed,200,1543440000000.0,24
Gino Vannelli,Layla,F,38,Griffin,198.73914,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,People Gotta Move,200,1543440000000.0,24
The Roots / Wadud Ahmad,Jacob,M,6,Klein,170.70975,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Take It There,200,1543440000000.0,73
Coldplay,Layla,F,39,Griffin,298.762,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Shiver,200,1543440000000.0,24
LCD Soundsystem,Jacob,M,7,Klein,298.89261,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Tribulations,200,1543440000000.0,73
Cartel,Layla,F,40,Griffin,223.79057000000003,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Luckie Street,200,1543440000000.0,24
Carter Burwell,Jacob,M,8,Klein,138.70975,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Bella's Lullaby (Twilight Soundtrack Version),200,1543440000000.0,73
The Coral,Layla,F,41,Griffin,237.63546000000002,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Fireflies,200,1543440000000.0,24
The Misfits,Jacob,M,9,Klein,112.06485,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Rat Fink,200,1543440000000.0,73
Jack Johnson,Jacob,M,10,Klein,215.40526,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Inaudible Melodies,200,1543440000000.0,73
RÃÂ¶yksopp,Layla,F,42,Griffin,210.99057000000002,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,In Space,200,1543440000000.0,24
Sounds from the Ground,Jacob,M,11,Klein,458.31791,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Where The Wild Things Were,200,1543440000000.0,73
Mantronix,Layla,F,43,Griffin,353.64526,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Ladies (Dub) (2005 Digital Remaster),200,1543440000000.0,24
Death Cab for Cutie,Layla,F,44,Griffin,189.3873,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,I Will Follow You into the Dark (Album Version),200,1543440000000.0,24
Green Day,Jacob,M,12,Klein,256.02567,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Last Night On Earth [feat. Green Day & The Cast Of American Idiot] (Album Version),200,1543440000000.0,73
Scooter,Layla,F,45,Griffin,347.19302000000005,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Across The Sky,200,1543440000000.0,24
Bodo Wartke,Ryan,M,0,Smith,377.41669,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,1039,Ich trau' mich nicht,200,1543440000000.0,26
Chris Classic,Jacob,M,13,Klein,180.61016,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Witch Doctor,200,1543440000000.0,73
Creedence Clearwater Revival,Jacob,M,14,Klein,135.52281000000002,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Travelin' Band,200,1543440000000.0,73
LMFAO / Lil Jon,Layla,F,47,Griffin,222.17098,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Shots,200,1543440000000.0,24
Alison Moyet,Jacob,M,15,Klein,230.00771,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Love Resurrection,200,1543440000000.0,73
Amos Lee,Ryan,M,1,Smith,160.49587,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1541020000000.0,1039,Colors,200,1543440000000.0,26
Los Dynamite,Layla,F,48,Griffin,253.1522,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Smile,200,1543440000000.0,24
Alter Ego,Jacob,M,16,Klein,285.09995,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Rocker,200,1543440000000.0,73
Colossal,Layla,F,49,Griffin,206.99383,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Brave The Elements,200,1543440000000.0,24
Alice In Chains,Jacob,M,17,Klein,423.6273,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Over Now,200,1543440000000.0,73
Interpol,Layla,F,50,Griffin,299.72853,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Rest My Chemistry,200,1543440000000.0,24
BjÃÂ¶rk,Jacob,M,18,Klein,185.46893,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Cover Me,200,1543440000000.0,73
Death In Vegas,Layla,F,51,Griffin,270.23627999999997,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Girls,200,1543440000000.0,24
Harmonia,Jacob,M,19,Klein,655.77751,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Sehr kosmisch,200,1543440000000.0,73
George Thorogood And The Destroyers,Layla,F,52,Griffin,238.34077000000002,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Alley Oop (Live),200,1543440000000.0,24
Jason Mraz,Layla,F,53,Griffin,337.97179,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,A Beautiful Mess (Album Version),200,1543440000000.0,24
Los Campesinos,Jacob,M,20,Klein,138.10893000000002,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,We throw parties_ you throw knives,200,1543440000000.0,73
Insane Clown Posse,Layla,F,54,Griffin,98.66404,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,I Stab People,200,1543440000000.0,24
Joaquin Sabina,Layla,F,55,Griffin,223.86892999999998,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Besos Con Sal,200,1543440000000.0,24
Justin Bieber,Jacob,M,21,Klein,229.0673,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,One Less Lonely Girl,200,1543440000000.0,73
Green Day,Layla,F,56,Griffin,527.0983200000001,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,King For A Day/Shout (Live),200,1543440000000.0,24
Saliva,Jacob,M,22,Klein,208.40444,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Doperide,200,1543440000000.0,73
John Mayer,Jacob,M,23,Klein,267.38892999999996,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Why Georgia,200,1543440000000.0,73
Frightened Rabbit,Jacob,M,24,Klein,214.93506000000002,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Set You Free,200,1543440000000.0,73
Righteous Brothers,Layla,F,57,Griffin,215.90159,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Unchained Melody,200,1543440000000.0,24
Umek vs Ramirez,Jacob,M,25,Klein,362.29179,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Hablando,200,1543440000000.0,73
Tinchy Stryder / Taio Cruz,Layla,F,58,Griffin,195.36934,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Take Me Back,200,1543440000000.0,24
PeterLicht,Layla,F,59,Griffin,306.80771,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Heiterkeit,200,1543440000000.0,24
Lanae' Hale,Walter,M,0,Frye,195.36934,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540920000000.0,451,Beautiful Things,200,1543440000000.0,39
Eagles,Jacob,M,26,Klein,346.25261,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Frail Grasp On The Big Picture,200,1543440000000.0,73
Primus,Layla,F,60,Griffin,382.98077,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Over The Electric Grapevine,200,1543440000000.0,24
Cake,Jacob,M,27,Klein,164.25751,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Never There,200,1543440000000.0,73
Zero 7,Jacob,M,28,Klein,346.38322,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Milton At Midnight,200,1543440000000.0,73
Faithless,Layla,F,61,Griffin,218.04362999999998,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Drifting Away,200,1543440000000.0,24
Saxon,Layla,F,62,Griffin,217.15546,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Redline (2009 Digital Remaster),200,1543440000000.0,24
Elvis Costello & The Attractions,Jacob,M,29,Klein,168.64608,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Moods For Moderns,200,1543440000000.0,73
Lily Allen,Layla,F,63,Griffin,277.83791,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Everyone's At It,200,1543440000000.0,24
Dwight Yoakam,Jacob,M,30,Klein,239.3073,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,You're The One,200,1543440000000.0,73
Keyshia Cole,Layla,F,64,Griffin,244.00933999999998,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Work It Out,200,1543440000000.0,24
James,Jacob,M,31,Klein,219.89832,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,She's A Star,200,1543440000000.0,73
Queen,Jacob,M,32,Klein,139.17995,paid,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1540560000000.0,954,Who Wants To Live Forever (With Commentary),200,1543440000000.0,73
Boz Scaggs,Layla,F,65,Griffin,319.03302,paid,"Lake Havasu City-Kingman, AZ",PUT,NextSong,1541060000000.0,984,Look What You've Done To Me,200,1543440000000.0,24
